dataset_label,scenario_label,onset_time_s,ramp_duration_s,direction_label,offset_mode_label,position_offset_north_m,position_offset_east_m,position_offset_down_m,velocity_offset_north_mps,velocity_offset_east_mps,velocity_offset_down_mps,total_samples,spoof_labeled_samples,clean_labeled_samples,trusted_verdicts,flagged_verdicts,rejected_verdicts,anomaly_tpr,anomaly_fpr,rejected_tpr,rejected_fpr,first_spoof_labeled_sample_index,first_anomaly_sample_index,first_rejected_sample_index,samples_from_onset_to_first_anomaly,samples_from_onset_to_first_rejection,mean_evaluation_latency_us,p95_evaluation_latency_us,max_evaluation_latency_us
px4_hover,northeast_onset_4.0_ramp_0.0_pos,4.0,0.0,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,113,7,38,21,61,0.7256637168141593,0.0,0.5398230088495575,0.0,8,8,8,1,1,228.47694166666653,248.50300000000001,267.003
px4_hover,northeast_onset_4.0_ramp_0.0_posvel,4.0,0.0,northeast,position_plus_velocity,21.213203,21.213203,0.0,5.656854,5.656854,0.0,120,113,7,7,0,113,1.0,0.0,1.0,0.0,8,8,8,1,1,230.54363333333322,263.60400000000004,364.50399999999996
px4_hover,northwest_onset_4.0_ramp_0.0_pos,4.0,0.0,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,113,7,50,15,55,0.6194690265486725,0.0,0.48672566371681414,0.0,8,8,8,1,1,228.48527499999983,242.103,316.004
px4_hover,northwest_onset_4.0_ramp_0.0_posvel,4.0,0.0,northwest,position_plus_velocity,21.213203,-21.213203,0.0,5.656854,-5.656854,0.0,120,113,7,7,0,113,1.0,0.0,1.0,0.0,8,8,8,1,1,230.34613333333326,263.004,363.80400000000003
px4_hover,north_onset_4.0_ramp_1.0_pos,4.0,1.0,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,113,7,45,19,56,0.6637168141592921,0.0,0.49557522123893805,0.0,8,12,12,5,5,234.71451666666658,268.503,470.106
px4_hover,north_onset_4.0_ramp_1.0_posvel,4.0,1.0,north,position_plus_velocity,30.0,0.0,0.0,9.0,0.0,0.0,120,113,7,9,1,110,0.9823008849557522,0.0,0.9734513274336283,0.0,8,10,11,3,4,230.63612499999988,245.003,448.20500000000004
px4_hover,east_onset_4.0_ramp_1.0_pos,4.0,1.0,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,113,7,46,19,55,0.6548672566371682,0.0,0.48672566371681414,0.0,8,12,12,5,5,229.67028333333332,259.903,314.904
px4_hover,east_onset_4.0_ramp_1.0_posvel,4.0,1.0,east,position_plus_velocity,0.0,30.0,0.0,0.0,9.0,0.0,120,113,7,9,1,110,0.9823008849557522,0.0,0.9734513274336283,0.0,8,10,11,3,4,230.98279999999988,266.003,302.50399999999996
px4_hover,northeast_onset_4.0_ramp_1.0_pos,4.0,1.0,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,113,7,42,21,57,0.6902654867256637,0.0,0.504424778761062,0.0,8,12,12,5,5,233.23115833333318,259.403,333.604
px4_hover,northeast_onset_4.0_ramp_1.0_posvel,4.0,1.0,northeast,position_plus_velocity,21.213203,21.213203,0.0,6.363961,6.363961,0.0,120,113,7,9,1,110,0.9823008849557522,0.0,0.9734513274336283,0.0,8,10,11,3,4,232.08948333333336,263.003,316.204
