dataset_label,scenario_label,onset_time_s,ramp_duration_s,direction_label,offset_mode_label,position_offset_north_m,position_offset_east_m,position_offset_down_m,velocity_offset_north_mps,velocity_offset_east_mps,velocity_offset_down_mps,total_samples,spoof_labeled_samples,clean_labeled_samples,trusted_verdicts,flagged_verdicts,rejected_verdicts,anomaly_tpr,anomaly_fpr,rejected_tpr,rejected_fpr,first_spoof_labeled_sample_index,first_anomaly_sample_index,first_rejected_sample_index,samples_from_onset_to_first_anomaly,samples_from_onset_to_first_rejection,mean_evaluation_latency_us,p95_evaluation_latency_us,max_evaluation_latency_us
px4_turn,north_onset_6.0_ramp_0.0_pos,6.0,0.0,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,101,19,74,10,36,0.45544554455445546,0.0,0.3564356435643564,0.0,20,20,20,1,1,264.30283333333335,343.604,617.207
px4_turn,north_onset_6.0_ramp_0.0_posvel,6.0,0.0,north,position_plus_velocity,30.0,0.0,0.0,8.0,0.0,0.0,120,101,19,19,0,101,1.0,0.0,1.0,0.0,20,20,20,1,1,234.09918333333343,267.303,369.804
px4_turn,east_onset_6.0_ramp_0.0_pos,6.0,0.0,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,101,19,70,11,39,0.49504950495049505,0.0,0.38613861386138615,0.0,20,20,20,1,1,239.5950666666665,285.903,496.40500000000003
px4_turn,east_onset_6.0_ramp_0.0_posvel,6.0,0.0,east,position_plus_velocity,0.0,30.0,0.0,0.0,8.0,0.0,120,101,19,48,0,72,0.7128712871287128,0.0,0.7128712871287128,0.0,20,20,20,1,1,236.78171666666657,282.103,465.005
px4_turn,northeast_onset_6.0_ramp_0.0_pos,6.0,0.0,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,101,19,74,9,37,0.45544554455445546,0.0,0.36633663366336633,0.0,20,20,20,1,1,233.70499999999996,274.503,347.80400000000003
px4_turn,northeast_onset_6.0_ramp_0.0_posvel,6.0,0.0,northeast,position_plus_velocity,21.213203,21.213203,0.0,5.656854,5.656854,0.0,120,101,19,19,0,101,1.0,0.0,1.0,0.0,20,20,20,1,1,230.09414166666656,245.90300000000002,356.204
px4_turn,northwest_onset_6.0_ramp_0.0_pos,6.0,0.0,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,101,19,79,7,34,0.40594059405940597,0.0,0.33663366336633666,0.0,20,20,20,1,1,231.84414999999981,266.003,320.304
px4_turn,northwest_onset_6.0_ramp_0.0_posvel,6.0,0.0,northwest,position_plus_velocity,21.213203,-21.213203,0.0,5.656854,-5.656854,0.0,120,101,19,19,2,99,1.0,0.0,0.9801980198019802,0.0,20,20,20,1,1,238.29089166666662,299.903,426.104
px4_turn,north_onset_6.0_ramp_1.0_pos,6.0,1.0,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,101,19,77,11,32,0.42574257425742573,0.0,0.31683168316831684,0.0,20,23,24,4,5,236.39169999999984,285.803,350.004
px4_turn,north_onset_6.0_ramp_1.0_posvel,6.0,1.0,north,position_plus_velocity,30.0,0.0,0.0,9.0,0.0,0.0,120,101,19,23,7,90,0.9603960396039604,0.0,0.8910891089108911,0.0,20,23,25,4,6,232.2208249999999,258.803,509.605
px4_turn,east_onset_6.0_ramp_1.0_pos,6.0,1.0,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,101,19,72,13,35,0.4752475247524752,0.0,0.3465346534653465,0.0,20,22,24,3,5,227.58994166666662,250.003,305.203
px4_turn,east_onset_6.0_ramp_1.0_posvel,6.0,1.0,east,position_plus_velocity,0.0,30.0,0.0,0.0,9.0,0.0,120,101,19,51,6,63,0.6831683168316832,0.0,0.6237623762376238,0.0,20,23,24,4,5,227.2316083333332,241.802,275.003
px4_turn,northeast_onset_6.0_ramp_1.0_pos,6.0,1.0,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,101,19,76,11,33,0.43564356435643564,0.0,0.32673267326732675,0.0,20,22,24,3,5,228.02411666666663,241.402,280.503
px4_turn,northeast_onset_6.0_ramp_1.0_posvel,6.0,1.0,northeast,position_plus_velocity,21.213203,21.213203,0.0,6.363961,6.363961,0.0,120,101,19,22,7,91,0.9702970297029703,0.0,0.900990099009901,0.0,20,23,24,4,5,231.46165,259.202,378.304
px4_turn,northwest_onset_6.0_ramp_1.0_pos,6.0,1.0,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,101,19,82,8,30,0.37623762376237624,0.0,0.297029702970297,0.0,20,23,24,4,5,230.4224666666665,257.403,322.704
px4_turn,northwest_onset_6.0_ramp_1.0_posvel,6.0,1.0,northwest,position_plus_velocity,21.213203,-21.213203,0.0,6.363961,-6.363961,0.0,120,101,19,25,8,87,0.9405940594059405,0.0,0.8613861386138614,0.0,20,23,25,4,6,228.4207833333333,245.10299999999998,285.303
px4_turn,north_onset_6.0_ramp_2.5_pos,6.0,2.5,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,101,19,81,12,27,0.38613861386138615,0.0,0.26732673267326734,0.0,20,27,29,8,10,231.00580833333322,250.90300000000002,351.704
px4_turn,north_onset_6.0_ramp_2.5_posvel,6.0,2.5,north,position_plus_velocity,30.0,0.0,0.0,9.0,0.0,0.0,120,101,19,61,4,55,0.5841584158415841,0.0,0.5445544554455446,0.0,20,32,66,13,47,229.8916333333333,256.603,330.903
px4_turn,east_onset_6.0_ramp_2.5_pos,6.0,2.5,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,101,19,77,13,30,0.42574257425742573,0.0,0.297029702970297,0.0,20,27,29,8,10,237.74588333333324,277.803,547.306
px4_turn,east_onset_6.0_ramp_2.5_posvel,6.0,2.5,east,position_plus_velocity,0.0,30.0,0.0,0.0,9.0,0.0,120,101,19,114,6,0,0.0594059405940594,0.0,0.0,0.0,20,31,,12,,231.0449749999999,279.503,340.40299999999996
px4_turn,northeast_onset_6.0_ramp_2.5_pos,6.0,2.5,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,101,19,81,11,28,0.38613861386138615,0.0,0.27722772277227725,0.0,20,27,29,8,10,234.3575083333333,274.403,376.404
px4_turn,northeast_onset_6.0_ramp_2.5_posvel,6.0,2.5,northeast,position_plus_velocity,21.213203,21.213203,0.0,6.363961,6.363961,0.0,120,101,19,114,6,0,0.0594059405940594,0.0,0.0,0.0,20,31,,12,,234.53834166666653,273.00300000000004,397.10499999999996
px4_turn,northwest_onset_6.0_ramp_2.5_pos,6.0,2.5,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,101,19,86,9,25,0.33663366336633666,0.0,0.24752475247524752,0.0,20,27,29,8,10,254.0160583333333,319.004,385.604
px4_turn,northwest_onset_6.0_ramp_2.5_posvel,6.0,2.5,northwest,position_plus_velocity,21.213203,-21.213203,0.0,6.363961,-6.363961,0.0,120,101,19,78,2,40,0.4158415841584158,0.0,0.39603960396039606,0.0,20,33,81,14,62,261.68113333333315,327.904,416.00399999999996
px4_turn,north_onset_6.0_ramp_5.0_pos,6.0,5.0,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,101,19,89,18,13,0.3069306930693069,0.0,0.12871287128712872,0.0,20,35,43,16,24,230.3591416666666,252.80300000000003,309.503
px4_turn,north_onset_6.0_ramp_5.0_posvel,6.0,5.0,north,position_plus_velocity,30.0,0.0,0.0,9.0,0.0,0.0,120,101,19,120,0,0,0.0,0.0,0.0,0.0,20,,,,,229.71829999999994,259.70300000000003,287.003
px4_turn,east_onset_6.0_ramp_5.0_pos,6.0,5.0,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,101,19,83,18,19,0.36633663366336633,0.0,0.18811881188118812,0.0,20,33,40,14,21,229.2124666666667,253.103,271.00300000000004
px4_turn,east_onset_6.0_ramp_5.0_posvel,6.0,5.0,east,position_plus_velocity,0.0,30.0,0.0,0.0,9.0,0.0,120,101,19,120,0,0,0.0,0.0,0.0,0.0,20,,,,,229.60579166666656,261.003,320.60299999999995
px4_turn,northeast_onset_6.0_ramp_5.0_pos,6.0,5.0,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,101,19,88,16,16,0.31683168316831684,0.0,0.15841584158415842,0.0,20,34,41,15,22,227.85578333333314,244.903,271.90299999999996
px4_turn,northeast_onset_6.0_ramp_5.0_posvel,6.0,5.0,northeast,position_plus_velocity,21.213203,21.213203,0.0,6.363961,6.363961,0.0,120,101,19,120,0,0,0.0,0.0,0.0,0.0,20,,,,,229.73079999999987,249.003,334.303
px4_turn,northwest_onset_6.0_ramp_5.0_pos,6.0,5.0,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,101,19,94,16,10,0.25742574257425743,0.0,0.09900990099009901,0.0,20,35,44,16,25,228.99994999999993,244.503,278.903
px4_turn,northwest_onset_6.0_ramp_5.0_posvel,6.0,5.0,northwest,position_plus_velocity,21.213203,-21.213203,0.0,6.363961,-6.363961,0.0,120,101,19,106,14,0,0.13861386138613863,0.0,0.0,0.0,20,107,,88,,228.8991249999999,250.203,278.503
px4_turn,north_onset_6.0_ramp_10.0_pos,6.0,10.0,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,101,19,120,0,0,0.0,0.0,0.0,0.0,20,,,,,225.79075833333323,240.702,260.40299999999996
px4_turn,north_onset_6.0_ramp_10.0_posvel,6.0,10.0,north,position_plus_velocity,30.0,0.0,0.0,9.0,0.0,0.0,120,101,19,120,0,0,0.0,0.0,0.0,0.0,20,,,,,227.69327499999994,243.102,276.103
px4_turn,east_onset_6.0_ramp_10.0_pos,6.0,10.0,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,101,19,120,0,0,0.0,0.0,0.0,0.0,20,,,,,228.32328333333322,244.20300000000003,301.303
px4_turn,east_onset_6.0_ramp_10.0_posvel,6.0,10.0,east,position_plus_velocity,0.0,30.0,0.0,0.0,9.0,0.0,120,101,19,120,0,0,0.0,0.0,0.0,0.0,20,,,,,228.56077499999995,247.003,296.004
px4_turn,northeast_onset_6.0_ramp_10.0_pos,6.0,10.0,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,101,19,120,0,0,0.0,0.0,0.0,0.0,20,,,,,227.56577499999995,243.803,271.103
px4_turn,northeast_onset_6.0_ramp_10.0_posvel,6.0,10.0,northeast,position_plus_velocity,21.213203,21.213203,0.0,6.363961,6.363961,0.0,120,101,19,120,0,0,0.0,0.0,0.0,0.0,20,,,,,227.7349333333332,248.502,275.90299999999996
px4_turn,northwest_onset_6.0_ramp_10.0_pos,6.0,10.0,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,101,19,120,0,0,0.0,0.0,0.0,0.0,20,,,,,228.5832833333332,261.103,329.00300000000004
px4_turn,northwest_onset_6.0_ramp_10.0_posvel,6.0,10.0,northwest,position_plus_velocity,21.213203,-21.213203,0.0,6.363961,-6.363961,0.0,120,101,19,106,14,0,0.13861386138613863,0.0,0.0,0.0,20,107,,88,,227.22660833333325,241.302,266.403
px4_turn,north_onset_6.0_ramp_20.0_pos,6.0,20.0,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,101,19,120,0,0,0.0,0.0,0.0,0.0,20,,,,,231.22164999999995,269.40299999999996,354.80400000000003
px4_turn,north_onset_6.0_ramp_20.0_posvel,6.0,20.0,north,position_plus_velocity,30.0,0.0,0.0,9.0,0.0,0.0,120,101,19,120,0,0,0.0,0.0,0.0,0.0,20,,,,,259.06860833333315,334.404,748.9079999999999
px4_turn,east_onset_6.0_ramp_20.0_pos,6.0,20.0,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,101,19,120,0,0,0.0,0.0,0.0,0.0,20,,,,,281.8263583333332,359.60400000000004,553.006
px4_turn,east_onset_6.0_ramp_20.0_posvel,6.0,20.0,east,position_plus_velocity,0.0,30.0,0.0,0.0,9.0,0.0,120,101,19,120,0,0,0.0,0.0,0.0,0.0,20,,,,,230.98664999999997,253.903,289.603
px4_turn,northeast_onset_6.0_ramp_20.0_pos,6.0,20.0,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,101,19,120,0,0,0.0,0.0,0.0,0.0,20,,,,,229.0207916666665,258.603,301.80400000000003
px4_turn,northeast_onset_6.0_ramp_20.0_posvel,6.0,20.0,northeast,position_plus_velocity,21.213203,21.213203,0.0,6.363961,6.363961,0.0,120,101,19,120,0,0,0.0,0.0,0.0,0.0,20,,,,,227.64660833333318,240.40300000000002,265.603
px4_turn,northwest_onset_6.0_ramp_20.0_pos,6.0,20.0,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,101,19,120,0,0,0.0,0.0,0.0,0.0,20,,,,,226.6082666666667,244.503,273.503
px4_turn,northwest_onset_6.0_ramp_20.0_posvel,6.0,20.0,northwest,position_plus_velocity,21.213203,-21.213203,0.0,6.363961,-6.363961,0.0,120,101,19,120,0,0,0.0,0.0,0.0,0.0,20,,,,,226.73493333333326,242.203,270.803
